,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Delta W snapshot3 [lambda],1245.0784754648498,12.08370984637464,12.083709846373853,11.083704896112103,8.990597976040142,7.16580490329541,19.256412795350872,1245.0784754648498,0.3458551320735694,3447.9096243641993,101.1655290215087,101.16552432375444,74.88209228667893,92.54200572444061,73.03414012685023,200.32790566551836,3447.9096243641993,0.9577526734344998,8107.94919440367,499.6430671336284,499.64306723488727,376.4972269751,469.6267618423546,133.16616718388906,838.048706983367,8107.94919440367,2.252208109556575,36665.43861025145,4275.205270851212,4275.20544047786,1436.9978489005243,1809.9374186405616,1397.7960629793943,9774.989841461236,36665.43861025145,10.18484405840318,81603.7984175076,4079.8481316365796,20964.716744405854,7046.638271785352,8873.997449982242,6854.121963267485,35792.2485933876,81603.7984175076,22.667721782641,40847.66975504307,856.1360755129367,5064.152302100674,1385.7876722691065,1750.32877381701,1350.2360394589375,11480.20786144694,40847.66975504307,11.346574931956408
Delta W snapshot4 [lambda],2490.1569509296996,24.16741969274928,24.167419692747707,22.167409792224205,17.981195952080284,14.33160980659082,38.512825590701745,2490.1569509296996,0.6917102641471388,5746.516040606999,168.60921503584785,168.6092072062574,124.80348714446487,154.23667620740105,121.72356687808373,333.87984277586395,5746.516040606999,1.5962544557241662,13513.248657339449,832.738445222714,832.7384453914788,627.4953782918333,782.7112697372577,221.94361197314842,1396.7478449722782,13513.248657339449,3.753680182594292,61109.064350419074,7125.342118085354,7125.342400796433,2394.9964148342074,3016.562364400936,2329.660104965657,16291.649735768726,61109.064350419074,16.974740097338632,136006.330695846,6799.746886060966,34941.19457400975,11744.397119642254,14789.995749970403,11423.536605445808,59653.747655646,136006.330695846,37.77953630440167,68079.44959173845,1426.8934591882278,8440.253836834458,2309.646120448511,2917.21462302835,2250.393399098229,19133.679769078233,68079.44959173845,18.910958219927345
Delta W snapshot5 [lambda],,,,,,,,,,8045.122456849799,236.052901050187,236.05289008876036,174.7248820022508,215.93134669036144,170.4129936293172,467.4317798862095,8045.122456849799,2.234756238013833,18918.54812027523,1165.8338233117995,1165.8338235480703,878.4935296085666,1095.7957776321607,310.7210567624078,1955.4469829611896,18918.54812027523,5.255152255632009,85552.69009058671,9975.478965319495,9975.479361115007,3352.99498076789,4223.187310161311,3261.52414695192,22808.309630076215,85552.69009058671,23.764636136274085,190408.8629741844,9519.645640485352,48917.67240361366,16442.155967499155,20705.994049958565,15992.95124762413,83515.2467179044,190408.8629741844,52.89135082616233,95311.22942843383,1997.6508428635188,11816.355371568241,3233.504568627915,4084.10047223969,3150.550758737521,26787.151676709524,95311.22942843383,26.475341507898285
Delta W snapshot6 [lambda],,,,,,,,,,12642.335289335399,370.94027307886523,370.94025585376625,274.56767171782275,339.32068765628225,267.7918471317842,734.5356541069007,12642.335289335399,3.511759802593166,29729.147046146787,1832.0245794899706,1832.0245798612534,1380.4898322420333,1721.964793421967,488.2759463409265,3072.845258939012,29729.147046146787,8.258096401707443,134439.94157092198,15675.752659787779,15675.753281752153,5268.992112635256,6636.43720168206,5125.252230924446,35841.6294186912,134439.94157092198,37.34442821414499,299213.9275308612,14959.443149334125,76870.62806282146,25837.673663212958,32537.990649934887,25131.780531980778,131238.2448424212,299213.9275308612,83.11497986968367,149774.7891018246,3139.165610214101,18568.558441035806,5081.221464986724,6417.87217066237,4950.865478016104,42094.09549197211,149774.7891018246,41.60410808384016
Delta W snapshot7 [lambda],,,,,,,,,,17239.548121820997,505.8276451075435,505.8276216187722,374.41046143339463,462.7100286222031,365.17070063425115,1001.6395283275917,17239.548121820997,4.788763367172499,40539.74597201835,2498.215335668142,2498.2153361744363,1882.4861348755,2348.133809211773,665.8308359194452,4190.243534916835,40539.74597201835,11.261040547782875,183327.19305125723,21376.02635425606,21376.0272023893,7184.989244502622,9049.687093202809,6988.980314896971,48874.94920730618,183327.19305125723,50.924220292015896,408018.992087538,20399.2406581829,104823.58372202926,35233.191358926764,44369.98724991121,34270.609816337426,178961.242966938,408018.992087538,113.338608913205,204238.34877521536,4280.680377564683,25320.761510503373,6928.938361345532,8751.64386908505,6751.180197294688,57401.0393072347,204238.34877521536,56.73287465978204
Delta W snapshot8 [lambda],,,,,,,,,,20687.4577461852,606.9931741290522,606.9931459425267,449.29255372007356,555.2520343466438,438.2048407611014,1201.96743399311,20687.4577461852,5.746516040606998,48647.69516642202,2997.8584028017704,2997.8584034093237,2258.9833618506,2817.760571054128,798.9970031033344,5028.2922419002025,48647.69516642202,13.51324865733945,219992.63166150867,25651.231625107273,25651.23264286716,8621.987093403146,10859.62451184337,8386.776377876366,58649.93904876742,219992.63166150867,61.109064350419075,489622.7905050456,24479.088789819478,125788.30046643512,42279.82963071211,53243.98469989345,41124.73177960491,214753.4915603256,489622.7905050456,136.006330695846,245086.0185302584,5136.81645307762,30384.91381260405,8314.72603361464,10501.97264290206,8101.4162367536255,68881.24716868164,245086.0185302584,68.07944959173845
Delta W snapshot9 [lambda],,,,,,,,,,25284.670578670797,741.8805461577305,741.8805117075325,549.1353434356455,678.6413753125645,535.5836942635684,1469.0713082138013,25284.670578670797,7.023519605186332,59458.294092293574,3664.0491589799412,3664.049159722507,2760.9796644840667,3443.929586843934,976.551892681853,6145.690517878024,59458.294092293574,16.516192803414885,268879.88314184395,31351.505319575557,31351.506563504307,10537.984225270511,13272.87440336412,10250.504461848892,71683.2588373824,268879.88314184395,74.68885642828998,598427.8550617225,29918.88629866825,153741.25612564292,51675.347326425916,65075.981299869774,50263.561063961555,262476.4896848424,598427.8550617225,166.22995973936733,299549.5782036492,6278.331220428202,37137.11688207161,10162.442929973447,12835.74434132474,9901.730956032208,84188.19098394422,299549.5782036492,83.20821616768032
Delta W snapshot10 [lambda],,,,,,,,,,29881.883411156396,876.7679181864088,876.7678774725384,648.9781331512173,802.0307162784853,632.9625477660354,1736.1751824344924,29881.883411156396,8.300523169765665,70268.89301816514,4330.239915158113,4330.23991603569,3262.9759671175334,4070.09860263374,1154.1067822603718,7263.088793855847,70268.89301816514,19.519136949490317,317767.1346221792,37051.77901404384,37051.780484141455,12453.981357137878,15686.124294884869,12114.232545821416,84716.57862599738,317767.1346221792,88.26864850616089,707232.9196183992,35358.68380751702,181694.21178485072,61070.86502213972,76907.9778998461,59402.3903483182,310199.4878093592,707232.9196183992,196.45358878288866,354013.13787703996,7419.845987778785,43889.31995153918,12010.159826332256,15169.51603974742,11702.045675310792,99495.1347992068,354013.13787703996,98.3369827436222
Delta W snapshot11 [lambda],,,,,,,,,,34479.096243641994,1011.655290215087,1011.6552432375444,748.8209228667893,925.4200572444062,730.3414012685023,2003.2790566551835,34479.096243641994,9.577526734344998,81079.4919440367,4996.430671336284,4996.430672348873,3764.972269751,4696.267618423546,1331.6616718388905,8380.48706983367,81079.4919440367,22.52208109556575,366654.38610251446,42752.05270851212,42752.0544047786,14369.978489005243,18099.374186405617,13977.960629793943,97749.89841461235,366654.38610251446,101.84844058403179,816037.984175076,40798.4813163658,209647.16744405852,70466.38271785353,88739.97449982242,68541.21963267485,357922.485933876,816037.984175076,226.67721782641,408476.6975504307,8561.360755129366,50641.523021006746,13857.876722691064,17503.2877381701,13502.360394589376,114802.0786144694,408476.6975504307,113.46574931956408
Delta W max0 [lambda],155.63480943310623,1.51046373079683,1.5104637307967317,1.3854631120140128,1.1238247470050178,0.8957256129119262,2.407051599418859,155.63480943310623,0.09440398684029373,1149.3032081213998,33.72184300716957,33.72184144125148,24.960697428892974,30.847335241480206,24.344713375616745,66.77596855517278,1149.3032081213998,0.8580149336490602,2702.64973146789,166.54768904454278,166.54768907829575,125.49907565836666,156.54225394745154,44.38872239462969,279.3495689944557,2702.64973146789,2.0176693266283197,12221.812870083815,1425.0684236170707,1425.0684801592868,478.99928296684146,603.3124728801872,465.9320209931314,3258.3299471537453,12221.812870083815,9.124222298080035,27201.2661391692,1359.9493772121932,6988.238914801951,2348.8794239284507,2957.9991499940807,2284.7073210891617,11930.7495311292,27201.2661391692,20.307167331168195,13615.88991834769,285.37869183764553,1688.0507673668915,461.9292240897022,583.44292460567,450.07867981964586,3826.7359538156466,13615.88991834769,10.164973700856471
Delta W max1 [lambda],311.26961886621245,3.02092746159366,3.0209274615934634,2.7709262240280257,2.2476494940100356,1.7914512258238524,4.814103198837718,311.26961886621245,0.37761594736117493,1723.9548121820997,50.58276451075435,50.58276216187722,37.44104614333946,46.27100286222031,36.517070063425116,100.16395283275918,1723.9548121820997,1.9305336007103855,4053.974597201835,249.8215335668142,249.82153361744363,188.24861348755,234.8133809211773,66.58308359194453,419.0243534916835,4053.974597201835,4.539755984913719,18332.719305125724,2137.602635425606,2137.60272023893,718.4989244502622,904.9687093202808,698.8980314896971,4887.494920730618,18332.719305125724,20.52950017068008,40801.8992087538,2039.9240658182898,10482.358372202927,3523.319135892676,4436.998724991121,3427.0609816337424,17896.1242966938,40801.8992087538,45.691126495128444,20423.834877521535,428.06803775646836,2532.076151050337,692.8938361345532,875.164386908505,675.1180197294688,5740.10393072347,20423.834877521535,22.87119082692706
Delta W max2 [lambda],622.5392377324249,6.04185492318732,6.041854923186927,5.541852448056051,4.495298988020071,3.582902451647705,9.628206397675436,622.5392377324249,1.5104637894446997,2298.6064162427997,67.44368601433914,67.44368288250296,49.92139485778595,61.69467048296041,48.68942675123349,133.55193711034556,2298.6064162427997,3.432059734596241,5405.29946293578,333.09537808908556,333.0953781565915,250.99815131673333,313.0845078949031,88.77744478925938,558.6991379889114,5405.29946293578,8.070677306513279,24443.62574016763,2850.1368472341414,2850.1369603185735,957.9985659336829,1206.6249457603744,931.8640419862628,6516.6598943074905,24443.62574016763,36.49688919232014,54402.5322783384,2719.8987544243864,13976.477829603902,4697.758847856901,5915.998299988161,4569.414642178323,23861.4990622584,54402.5322783384,81.22866932467278,27231.77983669538,570.7573836752911,3376.101534733783,923.8584481794044,1166.88584921134,900.1573596392917,7653.471907631293,27231.77983669538,40.659894803425885
Delta W max3 [lambda],1245.0784754648498,12.08370984637464,12.083709846373853,11.083704896112103,8.990597976040142,7.16580490329541,19.256412795350872,1245.0784754648498,6.041855157778799,3447.9096243641993,101.1655290215087,101.16552432375444,74.88209228667893,92.54200572444061,73.03414012685023,200.32790566551836,3447.9096243641993,7.722134402841542,8107.94919440367,499.6430671336284,499.64306723488727,376.4972269751,469.6267618423546,133.16616718388906,838.048706983367,8107.94919440367,18.159023939654876,36665.43861025145,4275.205270851212,4275.20544047786,1436.9978489005243,1809.9374186405616,1397.7960629793943,9774.989841461236,36665.43861025145,82.11800068272032,81603.7984175076,4079.8481316365796,20964.716744405854,7046.638271785352,8873.997449982242,6854.121963267485,35792.2485933876,81603.7984175076,182.76450598051377,40847.66975504307,856.1360755129367,5064.152302100674,1385.7876722691065,1750.32877381701,1350.2360394589375,11480.20786144694,40847.66975504307,91.48476330770823
Delta W max4 [lambda],2490.1569509296996,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,38.512825590701745,2490.1569509296996,24.167420631115196,5746.516040606999,168.60921503584785,168.6092072062574,124.80348714446487,154.23667620740105,121.72356687808373,333.87984277586395,5746.516040606999,21.450373341226506,13513.248657339449,832.738445222714,832.7384453914788,627.4953782918333,782.7112697372577,221.94361197314842,1396.7478449722782,13513.248657339449,50.441733165707994,61109.064350419074,7125.342118085354,7125.342400796433,2394.9964148342074,3016.562364400936,2329.660104965657,16291.649735768726,61109.064350419074,228.10555745200088,136006.330695846,6799.746886060966,34941.19457400975,11744.397119642254,14789.995749970403,11423.536605445808,59653.747655646,136006.330695846,507.6791832792049,68079.44959173845,1426.8934591882278,8440.253836834458,2309.646120448511,2917.21462302835,2250.393399098229,19133.679769078233,68079.44959173845,254.12434252141176
Delta W max5 [lambda],,,,,,,,,,8045.122456849799,236.052901050187,236.05289008876036,174.7248820022508,215.93134669036144,170.4129936293172,467.4317798862095,8045.122456849799,42.04273174880395,18918.54812027523,1165.8338233117995,1165.8338235480703,878.4935296085666,1095.7957776321607,310.7210567624078,1955.4469829611896,18918.54812027523,98.86579700478767,85552.69009058671,9975.478965319495,9975.479361115007,3352.99498076789,4223.187310161311,3261.52414695192,22808.309630076215,85552.69009058671,447.0868926059217,190408.8629741844,9519.645640485352,48917.67240361366,16442.155967499155,20705.994049958565,15992.95124762413,83515.2467179044,190408.8629741844,995.0511992272416,95311.22942843383,1997.6508428635188,11816.355371568241,3233.504568627915,4084.10047223969,3150.550758737521,26787.151676709524,95311.22942843383,498.08371134196705
Delta W max6 [lambda],,,,,,,,,,12642.335289335399,370.94027307886523,370.94025585376625,274.56767171782275,339.32068765628225,267.7918471317842,734.5356541069007,12642.335289335399,103.81980697153628,29729.147046146787,1832.0245794899706,1832.0245798612534,1380.4898322420333,1721.964793421967,488.2759463409265,3072.845258939012,29729.147046146787,244.1379885220267,134439.94157092198,15675.752659787779,15675.753281752153,5268.992112635256,6636.43720168206,5125.252230924446,35841.6294186912,134439.94157092198,1104.0308980676841,299213.9275308612,14959.443149334125,76870.62806282146,25837.673663212958,32537.990649934887,25131.780531980778,131238.2448424212,299213.9275308612,2457.1672470713515,149774.7891018246,3139.165610214101,18568.558441035806,5081.221464986724,6417.87217066237,4950.865478016104,42094.09549197211,149774.7891018246,1229.961817803633
Delta W max7 [lambda],,,,,,,,,,17239.548121820997,505.8276451075435,505.8276216187722,374.41046143339463,462.7100286222031,365.17070063425115,1001.6395283275917,17239.548121820997,193.05336007103855,40539.74597201835,2498.215335668142,2498.2153361744363,1882.4861348755,2348.133809211773,665.8308359194452,4190.243534916835,40539.74597201835,453.97559849137195,183327.19305125723,21376.02635425606,21376.0272023893,7184.989244502622,9049.687093202809,6988.980314896971,48874.94920730618,183327.19305125723,2052.950017068008,408018.992087538,20399.2406581829,104823.58372202926,35233.191358926764,44369.98724991121,34270.609816337426,178961.242966938,408018.992087538,4569.112649512844,204238.34877521536,4280.680377564683,25320.761510503373,6928.938361345532,8751.64386908505,6751.180197294688,57401.0393072347,204238.34877521536,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,20687.4577461852,606.9931741290522,606.9931459425267,449.29255372007356,555.2520343466438,438.2048407611014,1201.96743399311,20687.4577461852,277.99683850229553,48647.69516642202,2997.8584028017704,2997.8584034093237,2258.9833618506,2817.760571054128,798.9970031033344,5028.2922419002025,48647.69516642202,653.7248618275756,219992.63166150867,25651.231625107273,25651.23264286716,8621.987093403146,10859.62451184337,8386.776377876366,58649.93904876742,219992.63166150867,2956.248024577931,489622.7905050456,24479.088789819478,125788.30046643512,42279.82963071211,53243.98469989345,41124.73177960491,214753.4915603256,489622.7905050456,6579.522215298495,245086.0185302584,5136.81645307762,30384.91381260405,8314.72603361464,10501.97264290206,8101.4162367536255,68881.24716868164,245086.0185302584,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,25284.670578670797,741.8805461577305,741.8805117075325,549.1353434356455,678.6413753125645,535.5836942635684,1469.0713082138013,25284.670578670797,415.2792278861451,59458.294092293574,3664.0491589799412,3664.049159722507,2760.9796644840667,3443.929586843934,976.5519540881068,6145.690517878024,59458.294092293574,976.5519540881068,268879.88314184395,31351.505319575557,31351.506563504307,10537.984225270511,13272.87440336412,10250.504461848892,71683.2588373824,268879.88314184395,4416.1235922707365,598427.8550617225,29918.88629866825,153741.25612564292,51675.347326425916,65075.981299869774,50263.561063961555,262476.4896848424,598427.8550617225,9828.668988285406,299549.5782036492,6278.331220428202,37137.11688207161,10162.442929973447,12835.74434132474,9901.730956032208,84188.19098394422,299549.5782036492,4919.847271214532
