Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Frequencies predict kernels0,1542.0248846599302,294.4454622017537,294.4454622017537,294.1185891045441,293.92290190603944,293.60601351776756,579.6098273055826,2996.239803783305,568.3766995122635,1653.6895352808203,249.92312346570174,249.92312326906026,248.78984155905908,250.08510992989036,253.874736279388,554.7890161858172,3013.2055638820098,320.9447391063214,477.6494769664614,141.0502973396346,141.05029741547614,140.577701379673,141.45817033714607,141.31692131594585,292.66185732625587,870.2058997004478,181.06580428946253,142.05961516019846,101.40218381535155,98.51644587000462,98.34279705101282,98.48891930632689,98.31210520741237,190.781684839627,258.7088267152041,126.76079324381075,51.85481874048063,46.625370221857324,45.35413003152545,45.277329516578305,45.34187246668719,45.263739533193274,85.78874567547581,94.41728663017996,58.37042676227166,233.51921025218118,170.62500383359927,166.71529103823556,166.49656886921215,166.67835726108615,166.46133708998025,322.1569204808778,425.2593842891853,214.8627280819143
Frequencies predict kernels1,2589.0440271258344,297.3327088466598,297.33270884666985,296.4143065899242,295.86369126840026,294.97078494378485,599.8193700278472,5031.279103104012,568.9292759033625,2244.38063605269,251.61939579637163,251.61939543705023,249.54507296704998,251.91530932591203,258.79694139181464,628.9340187940973,4089.6715105142057,321.1775679609643,637.1551995094678,142.02414384854504,142.0241439871138,141.15959788411024,142.76852142111346,142.51092406321084,321.1931918144091,1160.8865431233971,181.0986895150543,170.65343496759726,104.22639906149591,99.00187299613118,98.68382280148093,98.95148416168055,98.62756503218365,200.68123909213958,310.81772073171675,126.76322321000433,56.92631317749319,47.87178246690193,45.56878628331916,45.42809955037734,45.546344262991205,45.40318633781976,88.76910446767943,103.65948929180907,58.37075511939606,278.0293070628458,174.413583239918,167.31134853185296,166.9103246026166,167.24365813272718,166.84569178668937,338.015298768748,506.37382987994,214.8663821777743
Frequencies predict kernels2,4398.317559003407,305.3724297499424,305.372429749953,302.8290661537129,301.2980201300271,298.8051686129517,653.8176715439209,8547.874674455388,573.3418467740167,2794.006289684675,253.61590169812732,253.6159011486429,250.43731500894305,254.06829167356938,264.51725883503065,707.0238698380891,5091.300455542433,321.63094464022424,786.549486713369,143.17022192732597,143.1702221391979,141.8463103379359,144.30694269447065,143.91390168292597,352.0970236378496,1433.1402785373002,181.16275284055416,199.4030734849952,107.48121918874772,99.57428874426721,99.08654480057986,99.4970666577384,99.00019086046308,211.83388727864283,363.21058294614414,126.76795654369104,62.417750948535634,49.30980849854902,45.821958233251785,45.606170135477136,45.78755817865533,45.56792366054558,92.18113390935738,113.66699066569934,58.37139467467777,323.08880488479275,178.8041489459184,168.01516627160746,167.39940393916254,167.91127983160692,167.30009476252212,355.9248400829803,588.489505601063,214.87349993375022
Frequencies predict kernels3,7532.618127481135,327.12133176032086,327.12133176032086,320.3363034786613,320.3363013573616,320.3363013573616,787.426130931136,14639.85991138596,607.656367027984,3814.4821658632754,258.3293936388718,258.3293926459317,252.55820696441276,259.14633953936516,277.7321558740149,866.1713343123106,6950.999276454101,323.4898038917681,1064.4966425658906,145.87539214988345,145.8753925326331,143.47536860149506,147.92288290610034,147.21627691867548,416.98209960824755,1939.6666939783506,181.42596454196993,255.59137742441712,114.90060304820338,100.9302560936756,100.04307614399659,100.79001358910412,99.88565677230353,236.42548455455946,465.6072228139999,126.78740920165475,73.94326101923939,52.59341840879712,46.421897299766336,46.02922351142027,46.35939319487829,45.95947811132856,99.88028704714777,134.6708843708672,58.37402281394203,411.65304648565717,188.90103797832137,169.68652180087702,168.56312701206926,169.4972120096743,168.38165309716013,395.5493375324775,749.887517634557,214.9027516495355
Frequencies predict kernels4,13002.718680303446,507.44893370499597,507.44893370499597,471.0493394801615,471.0493394801615,471.0493394801615,1081.2261166977396,25271.824280687648,834.6428404131265,5668.007878000282,269.90401429164103,269.9040122406732,257.85095600842646,271.58893367618373,308.72325927804263,1178.1132252036427,10328.834728887183,332.9430346251011,1568.4788802640078,152.5150903396258,152.51509112969478,147.52103003343444,156.71400780249493,155.27103397793735,548.4841868290939,2858.115810418163,182.78034482061048,361.35875968351434,131.86691324041828,104.28624618701711,102.42556784692783,103.99321076092771,102.0936673396456,289.6556028933751,658.3559772006284,126.88779493556193,97.29173778525347,60.12569126068465,47.90797717077695,47.083590080830554,47.777225704725296,46.93641812838417,117.17457380586745,177.22075936159686,58.38758544413698,579.2096129832075,212.37182484139217,173.84749707485722,171.47436672628612,173.44871925485964,171.08947769423636,481.76256095681896,1055.2398706827228,215.05370784657586
Frequencies predict kernels5,,,,,,,,,,7374.03936970878,283.4911622119369,283.49115896956,264.21085488439235,286.150771895994,343.05299127723765,1475.3126906642988,13437.87909063414,353.1415823259769,2030.3825852105663,160.30401205526957,160.30401330343577,152.34729253262014,166.89424883803974,164.63900859823045,676.5029991699763,3699.881691550796,185.76512484910464,459.8426322203661,150.15243230963864,108.2698804041298,105.28020802239358,107.80096160237787,104.74379652477859,344.1425103965524,837.8313915905277,127.11108348482301,120.0149962673106,68.27006388204492,49.674129637116565,48.34805726667828,49.464639700324454,48.10997820482783,135.48282266452912,218.63125210765725,58.417768034248624,735.6452585736696,238.1147784742746,178.82954061084047,174.98567630101024,178.18569673533213,174.35940250874452,570.4026035107828,1340.3256555048386,215.3895132367963
Frequencies predict kernels6,,,,,,,,,,10532.224216675766,314.36874713020984,314.3687413479987,279.20102764961126,319.09859893727076,415.56480581419123,2031.2615703971842,19193.304384496867,433.4849908184258,2880.277013114936,177.9874363026728,177.98743852582118,163.58862686483187,189.59097142667153,185.64917689290294,919.1209236218981,5248.715629467695,198.78195176314279,641.8216909715854,187.7009753107122,117.47599757706429,111.97653870823095,116.62043060343777,110.97805662749919,451.1249691694365,1169.4670907209324,128.12012201168568,163.07141116363067,85.04724783503376,53.763414671657074,51.31866709776581,53.3802584877216,50.87463977001029,172.45628545223676,297.09656118204333,58.5545405954349,1025.0898507348354,291.91672629632603,190.50270672613354,183.31428870053264,189.30676649546433,182.13165062418508,745.0503075822704,1867.8048055535462,216.90772303582705
Frequencies predict kernels7,,,,,,,,,,13480.283788952602,348.01725071366724,348.01724236972746,296.2774881923988,354.8275825533991,489.08924644483557,2548.9759543477817,24565.800757938705,565.3823411269022,3668.1814722725726,197.2364935767092,197.23649678164122,176.20160767943023,213.8157097099857,208.2152157127158,1146.7160103653334,6684.580047661451,223.42910514562718,810.2506060619802,224.90343493530352,127.7063961669529,119.55770974240451,126.44792950227453,118.06206925702485,553.7367507030991,1476.409231705999,130.18767983115583,203.4573500174508,101.71118027539836,58.31811275917393,54.68833493184573,57.75331711799188,54.02198815228168,208.6281987227109,370.6952418082759,58.83693660152683,1293.1397002569497,345.98420870972404,203.6986662035399,192.88235828794348,201.91079852746668,191.08587592179333,912.9564701515392,2356.2945309566867,220.02242511280556
Frequencies predict kernels8,,,,,,,,,,15598.826171491737,374.1790521515288,374.1790419283143,310.0094853524253,382.51230786334827,608.3587544370397,2918.6621771031446,28426.59834025773,692.1474329256977,4231.545704343195,212.1911132013226,212.19111712574647,186.2220805716053,232.38697482205583,225.5869443787691,1309.6940739613551,7711.24596695844,249.96349582703067,930.2882700105453,252.22118465358284,135.77438313415098,125.623497170295,134.2141556995206,123.74691896361125,627.9182991455945,1695.1639377638774,132.63528170340362,232.37595802553636,113.96306693006886,61.91630059860306,57.38866132097464,61.21511829503283,56.551543821067995,235.02229033393806,423.3960455988922,59.175069456976196,1484.2025927121103,385.9808268586788,214.24432802868805,200.6307463453128,212.00409827142911,198.3546543367433,1034.4709047641022,2704.4844692194742,223.71625308711026
Frequencies predict kernels9,,,,,,,,,,18332.355043670676,409.6447566040217,409.64474395374504,329.1634440794265,426.892510095826,792.8537967478344,3392.251086351801,33408.137415783196,890.8904083609574,4955.331951641294,232.45166852054246,232.4516733736461,200.05009013677528,257.29169648548833,253.3888049189903,1518.772607789246,9030.262388146228,295.31337461164065,1083.9574207010946,287.78750813607013,146.83862659737443,134.04622129348206,144.8830081369043,131.66163169512402,723.5902860946528,1975.208124790044,137.31605111753885,269.47371673799046,129.92718449534215,66.85794123235186,61.14345026163444,65.97772100033865,60.078134613416495,269.25208191452737,491.002402239371,59.83323634343185,1728.798315029152,438.3009247101234,228.87218333356532,211.50858684894848,226.02997336769656,208.58227527545515,1191.2855463838325,3150.2317763552037,230.7992898252916
Frequencies predict kernels10,,,,,,,,,,20984.231793182873,454.96336501718093,454.96336501718093,348.9793682400819,511.46528308666194,1001.8405729214155,3847.9420413995867,38240.87497561911,1117.9350945725434,5654.479484285406,252.83974035790587,252.83974610379983,214.20576446053624,305.8570293840345,305.8570293840345,1720.1220258116725,10304.377612220242,350.6504186691082,1231.7964345645505,322.4103782132817,158.0977572957172,142.72091615435548,155.75753937992036,139.83460789201487,816.0679660637733,2244.627565012232,143.79737652531196,305.199528373227,145.47740642571088,71.89352669708389,65.01589923691569,70.83888702565284,63.72479835615202,302.47504395539613,556.1085452495962,60.769008241548065,1964.101566517467,489.42016207055735,243.92195622573743,222.8367377978073,240.48635719007927,219.25829488078986,1342.9329045452803,3579.0446355201443,240.64489972425974
Frequencies predict kernels11,,,,,,,,,,23570.993753474908,534.6085903871368,534.6085903871368,389.9023918392926,608.3587544370397,1232.1685520772814,4288.969305403719,42954.9483909275,1369.302866892395,6333.876974677991,273.2031217942844,273.20312839956955,228.54014892817221,365.6193648027837,365.6193648027837,1915.0727647932351,11542.500677047814,414.5082373488821,1374.9061185830358,356.16621784611334,169.44349678858958,151.5498503162334,166.7302846167777,148.17159220451066,905.809374491657,2505.4283510725713,152.1903066598548,339.78972696741937,160.64455493585703,76.97350441985765,68.9618235452492,75.74952953575364,67.44902452544223,334.80152194541137,619.1451657356973,62.021216213055126,2191.858115983332,570.9693834431505,259.2258218101458,234.47758841278903,255.2092241452666,230.25191056563622,1490.1358440739987,3994.104507166983,253.45240403612777
Frequencies predict de-grid0,65536.0,1005.6630255311501,1005.6630255311501,931.2414905129898,931.2414905129898,931.2414905129898,65536.0,65536.0,1628.2786778496668,65536.0,1356.5650741686497,1356.5650741686497,1005.0053854489457,1507.2335084877068,2511.6897145573553,65536.0,65536.0,2927.246459022404,65536.0,887.8423565662766,887.8423565662766,822.0992112836918,1369.9587468457216,1369.9587468457216,65536.0,65536.0,1596.6154427183094,65536.0,2602.7936212227987,780.9899815429653,964.1342651844309,964.1342651844309,964.1342651844309,65536.0,65536.0,1123.6483696216517,65536.0,1188.2987327509875,356.5595643828025,440.17355597011345,440.17355597011345,440.17355597011345,65536.0,65536.0,512.9992577598294,65536.0,4474.4830112811205,1342.6023701914512,1657.447518022577,1657.447518022577,1657.447518022577,65536.0,65536.0,1931.6697913193286
Frequencies predict de-grid1,65536.0,2010.3535665675292,2010.3535665675292,1861.5105341316757,1861.5105341316757,1861.5105341316757,65536.0,65536.0,3255.584691283069,65536.0,2034.5730199598029,2034.5730199598029,1507.2335084877068,2260.575665262745,3767.259952131288,65536.0,65536.0,4390.595064095621,65536.0,1331.608579773788,1331.608579773788,1232.9938642529864,2054.7831546141115,2054.7831546141115,65536.0,65536.0,2394.7681956579695,65536.0,3904.0819272403155,1171.3764794443684,1446.0929017246065,1446.0929017246065,1446.0929017246065,65536.0,65536.0,1685.3640564542193,65536.0,1782.3981349931155,534.7893878870661,660.2103737905189,660.2103737905189,660.2103737905189,65536.0,65536.0,769.4489255803708,65536.0,6711.540598618702,2013.7196565822142,2485.9873730119093,2485.9873730119093,2485.9873730119093,65536.0,65536.0,2897.3207797379746
Frequencies predict de-grid2,65536.0,4019.734413483099,4019.734413483099,3722.048367432926,3722.048367432926,3722.048367432926,65536.0,65536.0,6510.1965728741225,65536.0,2712.580953399158,2712.580953399158,2009.4616148571042,3013.917810920462,5022.83018303477,65536.0,65536.0,5853.943663441757,65536.0,1775.3747969707258,1775.3747969707258,1643.8885107326514,2739.607558487833,2739.607558487833,65536.0,65536.0,3192.9209452546934,65536.0,5205.370232252657,1561.7629739965976,1928.0515355533043,1928.0515355533043,1928.0515355533043,65536.0,65536.0,2247.0797409596876,65536.0,2376.4975367707475,713.0192098358275,880.2471903509299,880.2471903509299,880.2471903509299,65536.0,65536.0,1025.8985923202388,65536.0,8948.598184297494,2684.8369373752475,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,65536.0,3862.9717642657424
Frequencies predict de-grid3,65536.0,8038.495989636191,8038.495989636191,7443.123906952532,7443.123906952532,7443.123906952532,65536.0,65536.0,13019.420263376436,65536.0,4068.596807922735,4068.596807922735,3013.917810920462,4520.602091119545,7533.970638170312,65536.0,65536.0,8780.640856407961,65536.0,2662.9072253551667,2662.9072253551667,2465.6777971987854,4109.256362339347,4109.256362339347,65536.0,65536.0,4789.226441112072,65536.0,7807.946841272109,2342.535959751262,2891.968800495013,2891.968800495013,2891.968800495013,65536.0,65536.0,3370.5111076432245,65536.0,3564.696339861489,1069.4788521775574,1320.3208222098451,1320.3208222098451,1320.3208222098451,65536.0,65536.0,1538.7979247168228,65536.0,13422.713353947864,4027.071493366913,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,65536.0,5794.273729429907
Frequencies predict de-grid4,65536.0,16076.01908306368,16076.01908306368,14885.274922420835,14885.274922420835,14885.274922420835,65536.0,65536.0,26037.867607994198,65536.0,6780.628502141226,6780.628502141226,5022.83018303477,7533.970638170312,12556.251540408359,65536.0,65536.0,14634.035235477146,65536.0,4437.972074905572,4437.972074905572,4109.256362339347,6848.5539653768465,6848.5539653768465,65536.0,65536.0,7981.837428793979,65536.0,13013.100058070033,3904.0819272403155,4819.803327119454,4819.803327119454,4819.803327119454,65536.0,65536.0,5617.3738382134225,65536.0,5941.093945476425,1782.3981349931155,2200.4680844190366,2200.4680844190366,2200.4680844190366,65536.0,65536.0,2564.5965882148244,65536.0,22370.943691172077,6711.540598618702,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,65536.0,9656.87765508817
Frequencies predict de-grid5,,,,,,,,,,65536.0,9492.660190708539,9492.660190708539,7031.742547520076,10547.339180134843,17578.532439633425,65536.0,65536.0,20487.429611910986,65536.0,6213.036921710912,6213.036921710912,5752.834924515444,9587.851566631676,9587.851566631676,65536.0,65536.0,11174.448414962055,65536.0,18218.253274526207,5465.62789320205,6747.637852514593,6747.637852514593,6747.637852514593,65536.0,65536.0,7864.236567728094,65536.0,8317.49155085596,2495.317417100678,3080.6153460537075,3080.6153460537075,3080.6153460537075,65536.0,65536.0,3590.395251217516,65536.0,31319.17402783364,9396.009701315503,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,65536.0,13519.481578975125
Frequencies predict de-grid6,,,,,,,,,,65536.0,14916.72356321578,14916.72356321578,11049.567270263373,16574.07625990824,27623.094235464625,65536.0,65536.0,32194.218362539585,65536.0,9763.166613075819,9763.166613075819,9039.99204641778,15066.446767662303,15066.446767662303,65536.0,65536.0,17559.670386028447,65536.0,28628.559707000168,8588.719823841986,10603.30690224929,10603.30690224929,10603.30690224929,65536.0,65536.0,12357.962025880577,65536.0,13070.28676143725,3921.1559807232757,4840.909868830683,4840.909868830683,4840.909868830683,65536.0,65536.0,5641.992576805486,65536.0,49215.63470041959,14764.947904614515,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,65536.0,21244.689425282002
Frequencies predict de-grid7,,,,,,,,,,65536.0,20340.78693366233,20340.78693366233,15067.391990198219,22600.813337856664,37667.65603029708,65536.0,65536.0,43901.00711260044,65536.0,13313.296303445573,13313.296303445573,12327.14916724701,20545.041968064605,20545.041968064605,65536.0,65536.0,23944.89235654539,65536.0,39038.86613920652,11711.811753963559,14458.975951528024,14458.975951528024,14458.975951528024,65536.0,65536.0,16851.68748361234,65536.0,17823.081972056993,5346.994544082644,6601.204391408641,6601.204391408641,6601.204391408641,65536.0,65536.0,7693.589902261288,65536.0,65536.0,20133.886106982565,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,65536.0,28969.89727092497
Frequencies predict de-grid8,,,,,,,,,,65536.0,24408.834461039172,24408.834461039172,18080.76052947859,27120.86614583087,45201.07737624433,65536.0,65536.0,52681.09867435777,65536.0,15975.893570932627,15975.893570932627,14792.517007608449,24653.988368231738,24653.988368231738,65536.0,65536.0,28733.8088344391,65536.0,46846.5959631601,14054.130701366032,17350.727738383684,17350.727738383684,17350.727738383684,65536.0,65536.0,20221.98157672374,65536.0,21387.67837986553,6416.373466571292,7921.425283300245,7921.425283300245,7921.425283300245,65536.0,65536.0,9232.287896301332,65536.0,65536.0,24160.589758491646,29827.802305074,29827.802305074,29827.802305074,65536.0,65536.0,34763.803155122936
Frequencies predict de-grid9,,,,,,,,,,65536.0,29832.897830491165,29832.897830491165,22098.585247986757,33147.603222774786,55245.639170555,65536.0,65536.0,64387.887423621025,65536.0,19526.023260803966,19526.023260803966,18079.674127881513,30132.583568244918,30132.583568244918,65536.0,65536.0,35119.03080474535,65536.0,57256.90239558261,17177.22263126097,21206.396787594203,21206.396787594203,21206.396787594203,65536.0,65536.0,24715.707034426418,65536.0,26140.473590702884,7842.212029786747,9681.719805811686,9681.719805811686,9681.719805811686,65536.0,65536.0,11283.885221562772,65536.0,65536.0,29529.527960545445,36456.12107261481,36456.12107261481,36456.12107261481,65536.0,65536.0,42489.01100007879
Frequencies predict de-grid10,,,,,,,,,,65536.0,35256.96119960857,35256.96119960857,26116.409966266117,39174.3402996397,65290.200964363954,65536.0,65536.0,65536.0,65536.0,23076.152950601525,23076.152950601525,21366.831248029586,35611.17876840851,35611.17876840851,65536.0,65536.0,41504.25277471908,65536.0,65536.0,20300.314560977407,25062.065836560167,25062.065836560167,25062.065836560167,65536.0,65536.0,29209.432492013344,65536.0,30893.26880043359,9268.050593015527,11442.014328212696,11442.014328212696,11442.014328212696,65536.0,65536.0,13335.48254691276,65536.0,65536.0,34898.46616213159,43084.43984028982,43084.43984028982,43084.43984028982,65536.0,65536.0,50214.21884546187
