,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Visibility I/O Rate [TeraBytes/s],0.9144701201066665,6.901873565386233,1.3803747130772468,4.14112413923174,4.14112413923174,8.28224827846348,10.973641441279998,10.973641441279998,2.682994865157036,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,5.205550694399998,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,3.8038801348042726,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,2.677055317159498,0.8675917823999998,4.718968537999802,0.9437937075999606,2.8313811227998817,2.8313811227998817,5.6627622455997635,10.411101388799995,10.411101388799995,1.222201909073396,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,4.602151837819959
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.006316925762030776,0.0007018806402256417,0.007720687042482059,0.007720687042482059,0.007720687042482059,0.48199869114474175,0.48199869114474175,4.632412225489237,0.0,0.14827943185732384,0.01647549242859154,0.18123041671450693,0.18123041671450693,0.18123041671450693,16.292341001100034,11.314125695208356,108.73825002870414,0.0,0.12942299789109854,0.014380333099010947,0.15818366408912043,0.15818366408912043,0.15818366408912043,14.220472715699035,9.875328274790997,94.91019845347226,0.0,0.13213589266882309,0.014681765852091452,0.161499424373006,0.161499424373006,0.161499424373006,14.518554562015526,10.082329556955225,96.89965462380354,0.0,0.12767961716184678,0.014186624129094084,0.15605286542003494,0.15605286542003494,0.15605286542003494,9.742303562878568,9.742303562878568,93.63171925202091,0.0,0.1398070977200547,0.015534121968894967,0.17087534165784465,0.17087534165784465,0.17087534165784465,15.361435378447878,10.667663457255474,102.52520499470677
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOPS],0.0113118899223,10.44640056292272,1.7285606196025527,12.551507875501839,11.076272489226536,11.773286491979945,19.98616808643656,0.40502453163349333,6.803929526483919,0.0107995990775,16.094491433753795,2.5581141328979493,22.785596006142573,15.799716823401386,17.687333449864308,36.33050283974577,0.015246118092799998,14.604718823999923,0.0107995990775,13.88659081252074,2.31286168029415,18.620601193086863,14.63834898252202,15.737527869745824,29.76813305900987,0.015246118092799998,10.825586028265784,0.0107995990775,12.561043433202816,2.1655685903892765,16.23783358242688,13.950754243901612,14.611832744020004,24.885675111433912,0.015246118092799998,8.012366041508272,0.0107995990775,6.720375510947419,1.1652607184129684,8.596812764829869,7.5291894052089035,7.868835499208001,21.761805544703893,0.015246118092799998,4.310504082423423,0.0107995990775,12.95405313658122,2.20920792333854,17.188347599814772,14.183626906646179,15.020769119898604,25.134274939876086,0.015246118092799998,12.92940831932985
-> Image Spectral Fitting [PetaFLOPS],,,,,2.6807941119729385e-05,,,,,,,,,0.0006292722802587044,,,,,,,,,0.0005492488336427794,,,,,,,,,0.0005607618901840486,,,,,,,,,0.0005418502271528989,,,,,,,,,0.0005933171585341826,,,,
-> Solve [PetaFLOPS],,0.5592033118323948,0.6282238701173176,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,,,0.10552088953301743,0.4295310030289839,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,
-> Source Find [PetaFLOPS],,2.5e-12,,,,,,,,,2.5e-12,,,,,,,,,2.5e-12,,,,,,,,,2.5e-12,,,,,,,,,2.5e-12,,,,,,,,,2.5e-12,,,,,,,
-> Average [PetaFLOPS],0.00030601641984,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,
-> Correct [PetaFLOPS],,0.24846744835390447,0.027607494261544942,0.15184121843849716,0.15184121843849716,0.3036824368769943,0.4023668528469333,0.4023668528469333,0.024594119597272823,,0.010411101388799998,0.0011567890431999996,0.006362339737599999,0.006362339737599999,0.012724679475199998,0.012724679475199998,0.012724679475199998,0.0015905849343999998,,0.010411101388799998,0.0011567890431999996,0.006362339737599999,0.006362339737599999,0.012724679475199998,0.012724679475199998,0.012724679475199998,0.0011622967078568612,,0.010411101388799998,0.0011567890431999996,0.006362339737599999,0.006362339737599999,0.012724679475199998,0.012724679475199998,0.012724679475199998,0.0008179891246876242,,0.005662762245599764,0.0006291958050666403,0.003460576927866522,0.003460576927866522,0.006921153855733044,0.012724679475199998,0.012724679475199998,0.0003734505833279821,,0.010411101388799998,0.0011567890431999996,0.006362339737599999,0.006362339737599999,0.012724679475199998,0.012724679475199998,0.012724679475199998,0.0014062130615560985
-> FFT [PetaFLOPS],,0.025383842379684586,0.002820427125793341,0.1326031402096343,0.02398635356570572,0.060044378544949734,1.725727290565631,,0.026430469677566956,,0.16732106358065893,0.01859123034846864,0.7868392869066112,0.14208344512553633,0.4205119265017147,3.8861373227490805,,0.7235534346350374,,0.09192854912787485,0.010214283475061387,0.5123750903725014,0.08070287142088854,0.25078456256524967,2.629807863072985,,0.6276604811744229,,0.04735791513517315,0.005261990570513272,0.28100953636177095,0.04402568155888653,0.11294843604635392,1.5440297666179381,,0.6414213377204194,,0.02617247583521171,0.0029080528203410823,0.12308440190149902,0.019299480093209708,0.06576342925413671,1.856892547335255,,0.6188239759096397,,0.05801716159749654,0.006446351288976181,0.2732155993558808,0.04285468292436558,0.13841169747003024,1.528347705881605,,0.6803983056178831
-> Subtract Image Component [PetaFLOPS],,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,3.419249981481482e-07,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,3.419249981481482e-07,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,3.419249981481482e-07,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,3.419249981481482e-07,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,3.419249981481482e-07,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,3.419249981481482e-07,,
-> Phase Rotation [PetaFLOPS],,0.16176266168873987,0.01797362907652665,0.06326717434937382,0.06326717434937382,0.12653434869874763,0.0,,0.0,,0.8133672959999999,0.09037414399999999,0.49705779199999994,0.40261681151999995,0.6362339737599999,0.6362339737599999,,0.0,,0.52055506944,0.05783945215999999,0.24355831807999997,0.24355831807999997,0.3578816102399999,0.3578816102399999,,0.0,,0.29281222656,0.03253469184,0.12426444799999999,0.12426444799999999,0.24852889599999997,0.15905849343999998,,0.0,,0.11060082510937039,0.012288980567707821,0.06758939312239301,0.06758939312239301,0.08651442319666305,0.0,,0.0,,0.29281222656,0.03253469184,0.17894080511999996,0.17894080511999996,0.24852889599999997,0.15905849343999998,,0.0
-> Gridding Kernel Update [PetaFLOPS],,0.13730791012055027,0.015256434131403807,0.08256664845054032,0.08489460404324516,0.1603915859190272,0.6427941062106926,,0.03675415008913682,,0.022162229910189162,0.0024624698938262215,0.010848128295472239,0.012640986989798765,0.02339159018614191,0.04735858853639926,,0.005745261837696381,,0.012511843494973673,0.001390204810538516,0.0063993915953013585,0.007246652973388531,0.01355648616445067,0.025608595485497175,,0.0018413055549994972,,0.007766179337849467,0.0008629088153216733,0.004226232682937405,0.0046577090005675455,0.00843906998001149,0.017051956389657806,,0.0011062873384926882,,0.00717939428975611,0.0007977104812783915,0.003925073603479623,0.0041473098140444135,0.008155333008706796,0.025711488814468424,,0.000861891946241352,,0.011871045725444071,0.0013190050805773617,0.006454405921380484,0.006826755473354818,0.013313348529427881,0.028753778842265897,,0.0018718195409492475
-> Phase Rotation Predict [PetaFLOPS],,0.16176266168873987,0.01797362907652665,0.316335871746869,0.0632671743493738,0.1265343486987476,0.0,,0.0,,0.8133672959999999,0.09037414399999999,2.485288959999999,0.40261681151999995,0.6362339737599999,0.6362339737599999,,0.0,,0.52055506944,0.05783945215999999,1.2177915903999996,0.24355831807999997,0.3578816102399999,0.3578816102399999,,0.0,,0.29281222656,0.03253469184,0.6213222399999998,0.12426444799999999,0.24852889599999997,0.15905849343999998,,0.0,,0.11060082510937042,0.012288980567707825,0.33794696561196513,0.06758939312239304,0.08651442319666308,0.0,,0.0,,0.29281222656,0.03253469184,0.8947040255999997,0.17894080511999996,0.24852889599999997,0.15905849343999998,,0.0
-> Flag [PetaFLOPS],0.0106723226419,0.0020058570049403743,0.0020058570049403743,0.0020058570049403743,0.0020058570049403743,0.0020058570049403743,0.0026576787865599995,0.0026576787865599995,0.0012995756378104393,0.0101886703323,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0101886703323,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0018425044402958196,0.0101886703323,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0012966986692491318,0.0101886703323,0.0013714502313561926,0.0013714502313561926,0.0013714502313561926,0.0013714502313561926,0.0013714502313561926,0.0025214386175999993,0.0025214386175999993,0.0005920040497074261,0.0101886703323,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0025214386175999993,0.0022291672964440423
-> IFFT [PetaFLOPS],,0.12691921189842295,0.0141021356289667,0.1326031402096343,0.1199317678285286,0.060044378544949734,0.013166254353070304,,0.026430469677566956,,0.8366053179032947,0.0929561517423432,0.7868392869066112,0.7104172256276815,0.4205119265017147,0.029648874837868343,,0.7235534346350374,,0.4596427456393741,0.05107141737530693,0.5123750903725014,0.4035143571044428,0.25078456256524967,0.02006384172876728,,0.6276604811744229,,0.23678957567586573,0.02630995285256637,0.28100953636177095,0.2201284077944327,0.11294843604635392,0.01178001225752211,,0.6414213377204194,,0.13086237917605853,0.014540264101705414,0.12308440190149902,0.09649740046604853,0.06576342925413671,0.014166965845758476,,0.6188239759096397,,0.2900858079874827,0.0322317564448809,0.2732155993558808,0.21427341462182792,0.13841169747003024,0.011660367629101602,,0.6803983056178831
-> Receive [PetaFLOPS],7.67316605156e-05,,,,,,,,,7.35999204571e-05,,,,,,,,,7.35999204571e-05,,,,,,,,,7.35999204571e-05,,,,,,,,,7.35999204571e-05,,,,,,,,,7.35999204571e-05,,,,,,,,
-> Degridding Kernel Update [PetaFLOPS],,0.13730791012055027,0.015256434131403807,0.08256664845054032,0.08489460404324516,0.1603915859190272,0.6427941062106926,,0.03675415008913682,,0.022162229910189162,0.0024624698938262215,0.010848128295472239,0.012640986989798765,0.02339159018614191,0.04735858853639926,,0.005745261837696381,,0.012511843494973673,0.001390204810538516,0.0063993915953013585,0.007246652973388531,0.01355648616445067,0.025608595485497175,,0.0018413055549994972,,0.007766179337849467,0.0008629088153216733,0.004226232682937405,0.0046577090005675455,0.00843906998001149,0.017051956389657806,,0.0011062873384926882,,0.00717939428975611,0.0007977104812783915,0.003925073603479623,0.0041473098140444135,0.008155333008706796,0.025711488814468424,,0.000861891946241352,,0.011871045725444071,0.0013190050805773617,0.006454405921380484,0.006826755473354818,0.013313348529427881,0.028753778842265897,,0.0018718195409492475
-> DFT [PetaFLOPS],,8.376339319204284,0.930704368800476,10.237748056805234,10.237748056805234,10.237748056805234,13.5645989548123,,6.63293940091245,,10.685999615648912,1.187333290627657,13.060666196904227,13.060666196904227,13.060666196904227,13.060666196904227,,13.060666196904227,,10.685999615648912,1.187333290627657,13.060666196904227,13.060666196904227,13.060666196904227,13.060666196904227,,9.54389105213392,,10.685999615648912,1.187333290627657,13.060666196904227,13.060666196904227,13.060666196904227,13.060666196904227,,6.716700679849552,,5.812283726781092,0.6458093029756768,7.103902332732445,7.103902332732445,7.103902332732445,13.060666196904227,,3.0664903862715365,,10.685999615648912,1.187333290627657,13.060666196904227,13.060666196904227,13.060666196904227,13.060666196904227,,11.546745478033204
-> Subtract Visibility [PetaFLOPS],,0.0020705620696158705,0.00023006245217954116,0.0012653434869874763,0.0012653434869874763,0.0025306869739749526,0.003353057107057777,,0.0008198039865757609,,0.0026027753471999995,0.0002891972607999999,0.0015905849343999998,0.0015905849343999998,0.0031811698687999996,0.0031811698687999996,,0.0015905849343999998,,0.0026027753471999995,0.0002891972607999999,0.0015905849343999998,0.0015905849343999998,0.0031811698687999996,0.0031811698687999996,,0.0011622967078568612,,0.0026027753471999995,0.0002891972607999999,0.0015905849343999998,0.0015905849343999998,0.0031811698687999996,0.0031811698687999996,,0.0008179891246876242,,0.001415690561399941,0.00015729895126666009,0.0008651442319666305,0.0008651442319666305,0.001730288463933261,0.0031811698687999996,,0.0003734505833279821,,0.0026027753471999995,0.0002891972607999999,0.0015905849343999998,0.0015905849343999998,0.0031811698687999996,0.0031811698687999996,,0.0014062130615560985
-> Degrid [PetaFLOPS],,0.19926421915626205,0.022140468118867575,0.5814753911336924,0.12072528526337839,0.22334953530763196,0.8177870381245507,,0.008953693408200413,,0.9299846370965289,0.10333162116406745,2.0516742499683867,0.5176966058295911,0.9234343954091474,4.882396004097637,,0.03987631283191051,,0.506090618205746,0.056232289754931955,1.1977380354502132,0.28770561383918486,0.5226229359709788,3.348388437996776,,0.009262152408504115,,0.29846771843622993,0.03316307982654346,0.7511796512851118,0.17702954033594342,0.29959802101995703,2.0122460005179867,,0.0038387173111355537,,0.14994029864407993,0.016660033422217075,0.3373671524560477,0.07916031697935595,0.15102758962060353,1.1979012945621548,,0.0016515276118799136,,0.4389134409656939,0.048768160105542184,1.0704300919018348,0.24012710717208588,0.4566144756008537,1.9989007224565352,,0.006540498779712105
-> Grid [PetaFLOPS],,0.19926421915626205,0.022140468118867575,0.5814753911336924,0.12072528526337839,0.22334953530763196,0.8177870381245507,,0.008953693408200413,,0.9299846370965289,0.10333162116406745,2.0516742499683867,0.5176966058295911,0.9234343954091474,4.882396004097637,,0.03987631283191051,,0.506090618205746,0.056232289754931955,1.1977380354502132,0.28770561383918486,0.5226229359709788,3.348388437996776,,0.009262152408504115,,0.29846771843622993,0.03316307982654346,0.7511796512851118,0.17702954033594342,0.29959802101995703,2.0122460005179867,,0.0038387173111355537,,0.14994029864407993,0.016660033422217075,0.3373671524560477,0.07916031697935595,0.15102758962060353,1.1979012945621548,,0.0016515276118799136,,0.4389134409656939,0.048768160105542184,1.0704300919018348,0.24012710717208588,0.4566144756008537,1.9989007224565352,,0.006540498779712105
-> Reprojection [PetaFLOPS],,0.0181880110809391,0.002020890259623016,0.09287047765398203,0.0008399590346437878,0.04205292655279699,1.1834402047616754,,,,0.10984236104810163,0.012204707480122477,0.5165415709753909,0.00461764491913936,0.2703428562273183,2.751870245081363,,,,0.05947507388385457,0.006608341697037666,0.3274109395871756,0.0025784823907116935,0.15800748252196573,1.8213568183238906,,,,0.029809875288128607,0.0033122083653088982,0.17400307845181034,0.0013630505607331266,0.06993846483943272,1.0267072629566332,,,,0.01623105261464553,0.0018034502593607092,0.07633169348914395,0.0005984356978691942,0.039985380016318274,1.1085346686803628,,,,0.03642609861067987,0.0040473442903049914,0.171538525672079,0.0013453165090721348,0.08549000534393632,1.0135359251696114,,
-> Identify Component [PetaFLOPS],,0.0002105641920676926,,1.28678117374701e-05,1.28678117374701e-05,0.00257356234749402,0.1606662303815806,,,,0.004942647728577463,,0.00030205069452417824,0.00030205069452417824,0.060410138904835646,5.430780333700013,,,,0.004314099929703286,,0.0002636394401485341,0.0002636394401485341,0.052727888029706814,4.740157571899679,,,,0.004404529755627437,,0.0002691657072883433,0.0002691657072883433,0.05383314145766867,4.839518187338509,,,,0.0042559872387282266,,0.0002600881090333916,0.0002600881090333916,0.052017621806678314,3.247434520959523,,,,0.0046602365906684914,,0.00028479223609640774,0.00028479223609640774,0.056958447219281554,5.1204784594826265,,
