Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Max # of channels,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
AW kernel support bw10 [uv-pixels],,,,,,,,,,3782.134827444949,19.982301588566614,19.982301214224236,14.483839359352617,19.55241169096021,17.305538491796767,20.08131479200891,3782.134827444949,34.88584629534387,1731.762678622556,20.276134294356876,20.27613428099884,14.683475891876073,19.842689087491845,17.79376641369901,19.296961022128297,1731.762678622556,19.383441908547756,511.3331018514984,18.470095188399114,18.47009554408135,13.842332129465456,18.112074464208217,16.803362184523706,18.34111090711043,511.3331018514984,11.346388836635683,268.1954923457306,18.195560679811415,18.195561439733975,13.706032264194722,17.84606150189585,16.572873178551674,37.16803590497475,268.1954923457306,10.411652731775426,479.84813019804744,15.393825902532578,15.393826266863682,12.46210433853245,15.146969479464428,14.091458321964017,18.239807532263256,479.84813019804744,11.202072867454147
AW kernel support bw11 [uv-pixels],,,,,,,,,,4278.851639226645,21.71753687421468,21.717536446250598,15.37049215812922,21.22579916845246,18.64544219837938,21.83071908143145,4278.851639226645,42.73378590342897,1951.5216816020848,22.053337846574777,22.053337831314227,15.603916265713716,21.557897977904073,19.20778711854655,20.933332224574777,1951.5216816020848,22.916530163105005,573.2388843744948,19.98517585610942,19.98517626448013,14.618148128476085,19.573880242087192,18.065904052352575,19.837053939500947,573.2388843744948,12.009636302110158,300.0283219767563,19.66983314533623,19.669834018612537,14.45781870680728,19.267960988735986,17.799494150623328,41.146655614407074,300.0283219767563,10.626548561225707,537.8200080598833,16.432077146278314,16.43207757013004,12.98538339000478,16.144686329905593,14.910746627481842,19.72067631667051,537.8200080598833,11.79917683858202
"W kernel support bw, ff0 [pixels]",1908.8146055594466,80.93588179782456,80.93588179785566,80.48058675188756,80.88117554092278,80.55252685587256,83.86046327643417,1908.8146055594466,80.01952067571469,2113.5688722447053,80.87972217435589,80.87972213091517,80.32567388570146,80.83034436224719,80.588910919522,80.89123917653181,2113.5688722447053,80.02447123643991,1033.559009431938,80.9140575623521,80.91405756078038,80.34282395141128,80.86357443046657,80.63898668539392,80.80148567312882,1033.559009431938,80.0061252307003,336.6113049234645,80.71054803948792,80.71054807779049,80.2720911567884,80.672349569721,80.53879315118276,80.69670420984104,336.6113049234645,80.00064662434067,193.17669532924458,80.68119332869027,80.6811934093658,80.2610068711561,80.6444291837511,80.51626254236854,83.65710637583389,193.17669532924458,80.00018977168386,317.9365999701806,80.40567300365151,80.40567303661605,80.16472102935064,80.38350928420489,80.29262294047055,80.68589613957609,317.9365999701806,80.00057366733148
"W kernel support bw, ff1 [pixels]",2552.1731359081377,81.62709409536971,81.62709409542356,80.83708528251576,81.53232906888145,80.96211270182496,86.63261911637848,2552.1731359081377,80.05940911879952,2906.4768494828686,81.61068362747551,81.61068354826415,80.5977784518648,81.52062546438964,81.07968190309337,81.63168299956878,2906.4768494828686,80.08262428002615,1412.7985685797184,81.67328188310078,81.67328188023578,80.62921066645681,81.58123702381563,81.17122044693166,81.46797191084818,1412.7985685797184,80.02068085678133,452.48366355680696,81.30195987038955,81.3019599403431,80.49954155674205,81.23218391108072,80.98802346573041,81.2766746741419,452.48366355680696,80.00218283967645,252.14502885501852,81.248340762338,81.2483409097197,80.4792139963608,81.18116674283823,80.94680407323911,86.61155527590465,252.14502885501852,80.000640575844,426.613689483038,80.74435634922827,80.74435640960499,80.30254984214899,80.70375786412296,80.53718955947386,81.25693187998498,426.613689483038,80.00193653996276
"W kernel support bw, ff2 [pixels]",3449.9329477748947,82.86634360180963,82.86634360190384,81.4796453249352,82.70049930464641,81.69973602846044,91.45197349375697,3449.9329477748947,80.18674626605603,3649.945177175241,82.46908406639635,82.46908394555717,80.91913825346231,82.3316607440091,81.65773155398347,82.50111719392557,3649.945177175241,80.19586296723287,1766.3626320171447,82.56456162336508,82.56456161899607,80.96737897773501,82.4241584796571,81.79778487807664,82.25128022285287,1766.3626320171447,80.04903650268392,560.6115059476531,81.99768080192574,81.99768090883997,80.76830968223797,81.89101549964346,81.51741689124631,81.95903295235422,560.6115059476531,80.00517523513794,308.0928995266714,81.9157181986787,81.91571842400404,80.73708849712428,81.81299796459616,81.4542910293308,89.99218977927453,308.0928995266714,80.00151862647388,528.10963532153,81.14402082185765,81.14402091444758,80.46558963461372,81.08175387826083,80.82612332078787,81.92885243643016,528.10963532153,80.00459125815973
"W kernel support bw, ff3 [pixels]",4643.281429962511,84.95874102225636,84.95874102241744,82.57440666208426,84.6749742204602,82.95463265080187,99.21502706407239,4643.281429962511,80.57100324538945,5045.183580149368,84.48756798286942,84.487567765712,81.68254298354384,84.24045691439463,83.02418807919659,84.54512585365015,5045.183580149368,80.66014530120187,2425.280578900006,84.65907620539708,84.65907619755224,81.77045430772904,84.40681712685888,83.27756096490054,84.09577852906203,2425.280578900006,80.1655390063626,761.4349286245164,83.63863604141186,83.63863623435758,81.40742363645221,83.44604650009072,82.77001549835384,83.56887693235416,761.4349286245164,80.01747313114547,412.96246817547967,83.49066504531304,83.49066545225482,81.35042573398555,83.3050636915171,82.65555902217697,97.61465012208329,412.96246817547967,80.0051268201743,716.6804826949049,82.09201760816815,82.09201777658181,80.85406702719496,81.97872602073059,81.5129249389946,83.51438431152741,716.6804826949049,80.01550130657554
"W kernel support bw, ff4 [pixels]",6307.951902129525,88.60642319893644,88.6064231992106,84.51148308653254,88.12294560690069,85.16960840544937,111.87466542507119,6307.951902129525,81.78037922391336,7623.740769659585,89.39968626326208,89.39968582018636,83.58473839374162,88.89482260910704,86.389668752494,89.51708786564335,7623.740769659585,83.02125369009545,3630.30518769191,89.74930110588859,89.74930108991171,83.76993938938496,89.23485526031052,86.91439121231564,88.59860608969034,3630.30518769191,80.76501347467072,1125.436664206465,87.65953388928217,87.6595342866467,83.00383015530281,87.26247151505295,85.8617337687301,87.51581115381946,1125.436664206465,80.08093660843352,603.9328901758527,87.35453872647678,87.3545395659598,82.8832281156726,86.97125587556143,85.6234832210953,114.71428088437891,603.9328901758527,80.02374706511304,1058.472510569026,84.44565453605068,84.44565488924617,81.82926495472744,84.20789546348414,83.22683146866379,87.4034627886898,1058.472510569026,80.0718036250963
"W kernel support bw, ff5 [pixels]",8566.129188674908,94.64600292931492,94.64600292976768,87.79339597483005,93.84638468521078,88.9076245873134,131.13091900281358,8566.129188674908,85.4021205662746,10039.882007121856,95.09532877426473,95.09532808236884,85.865221221431,94.30591617666256,90.35678075524092,95.27860500301323,10039.882007121856,88.06619181810491,4747.766920640072,95.64079121827216,95.64079119336749,86.16426749711924,94.8378236244319,91.18855581398516,93.8417757492733,4747.766920640072,82.08613390826447,1459.3136006450768,92.36545964984163,92.36546027614332,84.92480806872034,91.73894103684535,89.51732494773098,92.13884222138108,1459.3136006450768,80.22209877619325,779.0627406265218,91.8843365593614,91.88433788475689,84.72910348955827,91.27854490258116,89.1376197702937,132.7935730313431,779.0627406265218,80.06518498777628,1371.890324886443,87.25227589610391,87.25227646356102,83.01178148859273,86.86999094932098,85.28625447071602,91.96156841085401,1371.890324886443,80.19704937488818
"W kernel support bw, ff6 [pixels]",11690.916326300363,104.51350660284103,104.51350660356671,93.33336749477695,103.22946065957738,95.18065549189684,159.75202120147293,11690.916326300363,95.86751719845704,14599.806054283787,107.81601018779797,107.81600898024364,91.2198170144721,106.4351953174829,99.4277688800768,108.13571643052077,14599.806054283787,108.13335759958638,6833.863205024942,108.76656387507059,108.76656383173513,91.77541575530354,107.36626729100277,100.91844377678493,105.6204141219256,6833.863205024942,87.84762961590098,2074.582245646375,103.0137456176164,103.01374672846846,89.46322057319693,101.900301512697,97.91465576567592,102.61151444491752,2074.582245646375,80.86000908376657,1100.8333531240742,102.15909395815206,102.15909631614873,89.09581895713545,101.07922175627195,97.22727080048782,169.26338082216614,1100.8333531240742,80.25296114641827,1949.1920445266608,93.78520271733547,93.7852037609219,85.84295088993557,93.08107768685355,90.1400832171595,102.2964623341793,1949.1920445266608,80.76329795736113
"W kernel support bw, ff7 [pixels]",18223.884422932468,128.47102966155848,128.47102966155848,107.4814595351565,128.47102966155848,128.47102966155848,221.78799554552188,18223.884422932468,142.45362098741342,18939.281753162337,121.41814669968912,121.41814498587739,97.28941855973889,119.45518489131557,109.38225396695798,121.87171635087385,18939.281753162337,141.0770264986698,8798.060858164643,122.76571302179373,122.76571296042617,98.12017795185389,120.77951156817609,111.54198158450272,118.2937634753674,8798.060858164643,98.75693110068504,2646.0463225814465,114.56157213807582,114.56157373417834,94.64941728392131,112.95923450368178,107.17958667634973,113.98331069752473,2646.0463225814465,82.16711128005313,1398.4084628555206,113.33211089877707,113.33211429499099,94.09455387870892,111.7743363818337,106.17530139564248,204.9128535804637,1398.4084628555206,80.64066491643244,2485.1013751702703,101.10931809958326,101.10931964543738,89.13768354905903,100.06485251196081,95.66916017050318,113.5299232121116,2485.1013751702703,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,22098.708941665685,131.85849870484563,131.85849662526306,102.1505875855222,129.4743447557175,117.16051932924535,132.40875433880657,22098.708941665685,172.7388289752245,10218.028789521892,133.4926431317154,133.4926430573434,103.19168598746792,131.0833278165517,119.81306017350786,128.06153904021474,10218.028789521892,110.50156164310226,3055.2334919310806,123.50982444554636,123.50982639612835,98.83063105545016,121.54980431784477,114.44738584245628,122.80290214911614,3055.2334919310806,83.71447593183055,1610.7451965123214,122.00624487246849,122.00624902887813,98.13051160670732,120.09800141821547,113.20757188440568,230.91519480946468,1610.7451965123214,81.10489026425978,2868.674925606296,106.92434905492723,106.9243509801584,91.83582945399323,105.62236916238743,100.11516135316569,122.24830651172377,2868.674925606296,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,26218.806585529706,145.87207179955075,145.87206925198828,108.90656483617839,142.94858694919276,127.7469251058051,146.54600841162622,26218.806585529706,222.37837353332785,12059.24768518591,147.8726800922013,147.87268000120838,110.22763155397874,144.9221667968815,131.03766971652337,141.21344212178232,12059.24768518591,130.57429111375507,3581.5893067243815,135.60829866428583,135.6083010714507,104.67645164822291,133.18712351468503,124.37046968907917,134.73559954684586,3581.5893067243815,86.6736408019505,1883.0419375677484,133.75138374917796,133.75138888620862,103.78081163636821,131.39059456151415,122.8237529789627,264.6286026673135,1883.0419375677484,82.00849295099556,3361.9105777789914,114.94460022540261,114.9446026508786,95.6644539762653,113.3026112688497,106.31638341745618,134.05051813676,3361.9105777789914,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,30257.078619559594,159.8584127085329,159.8584097137939,115.87071487482093,156.41929352768167,138.44430793437414,160.6505183360713,30257.078619559594,279.08677036275094,13854.101428980448,162.209074354855,162.2090742479907,117.46780713500858,158.74151269993476,142.3501313095921,154.37568817702638,13854.101428980448,155.06753526838204,4090.664814811987,147.7607615071929,147.7607643526508,110.73865703572365,144.89659571366573,134.42689747618965,146.72888725688344,4090.664814811987,90.77111069308546,2145.563938765845,145.56448543849132,145.5644915178718,109.64825811355777,142.7684920151668,132.5829854284134,297.344287239798,2145.563938765845,83.29322185420341,3838.7850415843795,123.15060722026062,123.15061013490946,99.6968347082596,121.17575583571542,112.73166657571214,145.91846025810605,3838.7850415843795,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,34230.81311381316,173.74029499371744,173.74029157000479,122.96393726503376,169.8063933476197,149.16353758703505,174.6457526514516,34230.81311381316,341.8702872274318,15612.173452816678,176.42670277259822,176.42670265051382,124.83133012570973,172.46318382323258,153.6622969483724,167.4666577965982,15612.173452816678,183.33224130484004,4585.911074995958,159.88140684887537,159.88141011584105,116.94518502780868,156.59104193669754,144.5272324188206,158.69643151600758,4585.911074995958,96.07709041688126,2400.22657581405,157.35866516268985,157.3586721489003,115.66254965445825,154.1436879098879,142.39595320498663,329.1732449152566,2400.22657581405,85.01238848980566,4302.560064479067,131.4566171702265,131.45662056104032,103.88306712003823,129.15749063924474,119.28597301985474,157.76541053336408,4302.560064479067,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],19.752554594303994,14.908046901234266,14.908046901234266,7.454023450617133,7.454023450617133,14.908046901234266,19.752554594303994,19.752554594303994,0.00022358290542975298,18.739982499839996,18.739982499839996,18.739982499839996,9.369991249919998,9.369991249919998,18.739982499839996,18.739982499839996,18.739982499839996,0.00043379589119999987,18.739982499839996,18.739982499839996,18.739982499839996,9.369991249919998,9.369991249919998,18.739982499839996,18.739982499839996,18.739982499839996,0.0003169900112336894,18.739982499839996,18.739982499839996,18.739982499839996,9.369991249919998,9.369991249919998,18.739982499839996,18.739982499839996,18.739982499839996,0.00022308794309662482,18.739982499839996,10.192972042079575,10.192972042079575,5.096486021039787,5.096486021039787,10.192972042079575,18.739982499839996,18.739982499839996,0.00010185015908944966,18.739982499839996,18.739982499839996,18.739982499839996,9.369991249919998,9.369991249919998,18.739982499839996,18.739982499839996,18.739982499839996,0.0003835126531516632
Working (cache) memory [TeraBytes],4558151.136283619,0.150537869401838,0.1505378694033441,0.04387843784445482,0.14792861838117638,0.13409322490559797,7.044878014293466,4558151.136283619,0.4451764418995882,56725523.31476679,1.8555819603438644,1.8555818212295325,0.2854286485888623,1.699807735178038,1.135978445724648,5.699720171285681,56725523.31476679,36.046599447351156,5485588.135978398,1.3791441696971796,1.379144166095711,0.21869592475336166,1.2651620108787505,0.9348183640122324,4.851825000784295,5485588.135978398,2.953095575480727,142531.9547123931,0.9272657065007194,0.9272657822771798,0.1551082888698009,0.8527650140706092,0.7622274878354162,3.9233352275191296,142531.9547123931,0.06986936176172455,20615.18891876118,0.39711474022958326,0.39711481150963573,0.0665057816288962,0.365093289168733,0.3262077339768223,49.45672713494895,20615.18891876118,0.005040820921362501,117832.00196934372,0.5687019465325243,0.568702016385644,0.10944377954559753,0.5224036295678599,0.41663595676778237,3.831477026865063,117832.00196934372,0.10029865407973437
Visibility I/O Rate [TeraBytes/s],0.9144701201066665,6.901873565386233,1.3803747130772468,4.14112413923174,4.14112413923174,8.28224827846348,10.973641441279998,10.973641441279998,2.682994865157036,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,5.205550694399998,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,3.8038801348042726,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,2.677055317159498,0.8675917823999998,4.718968537999802,0.9437937075999606,2.8313811227998817,2.8313811227998817,5.6627622455997635,10.411101388799995,10.411101388799995,1.222201909073396,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,4.602151837819959
