Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Delta W max6 [lambda],,,,,,,,,,75854.01173601238,345.9375754412266,345.9375754192284,207.6396146193722,242.8616526615364,207.63961727468802,3733.401202109453,75854.01173601238,103.81980697153628,178374.88227688073,1214.934270478702,1214.934224894209,399.4985410543559,488.27596686600583,399.4985238604301,11577.70724925478,178374.88227688073,244.1379885220267,806639.6494255317,9728.880291885444,9728.880290830628,3999.2568284991435,5097.763075784909,3896.2878170254116,94825.66235904045,806639.6494255317,1104.0308980676841,1795283.5651851674,47708.23809201732,47708.23480529584,19610.729565650065,24992.188432574847,19104.205413119173,131159.60120143826,1795283.5651851674,2457.1672470713515,898648.7346109475,9382.385361572264,9382.385358870557,3855.8368641435163,4925.7797414080405,3761.2868780365443,113227.7627784901,898648.7346109475,1229.961817803633
Delta W max7 [lambda],,,,,,,,,,103437.28873092598,471.7330574198545,471.73305738985687,283.1449290264166,331.1749809020951,283.14493264730186,5091.001639240163,103437.28873092598,193.05336007103855,243238.4758321101,1656.7285506527755,1656.728488492103,544.7707378013944,665.8308639081898,544.770714355132,15787.782612620153,243238.4758321101,453.97559849137195,1099963.1583075433,13266.65494348015,13266.654942041765,5453.532038862469,6951.495103343058,5313.119750489198,129307.72139869153,1099963.1583075433,2052.950017068008,2448113.9525252283,65056.68830729635,65056.68382540342,26741.90395315918,34080.256953511154,26051.189199707962,178854.0016383249,2448113.9525252283,4569.112649512844,1225430.092651292,12794.16185668945,12794.161853005304,5257.959360195704,6716.972374647328,5129.027560958924,154401.49469794103,1225430.092651292,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,124124.74647711117,566.0796689038253,566.0796688678282,339.7739148317,397.4099770825141,339.7739191767622,6109.2019670881955,124124.74647711117,277.99683850229553,291886.1709985321,1988.0742607833306,1988.0741861905237,653.7248853616733,798.9970366898277,653.7248618275756,18945.339135144182,291886.1709985321,653.7248618275756,1319955.789969052,15919.98593217618,15919.985930450119,6544.238446634962,8341.794124011669,6375.743700587037,155169.26567842983,1319955.789969052,2956.248024577931,2937736.743030274,78068.02596875561,78068.02059048411,32090.284743791017,40896.30834421339,31261.427039649552,214624.80196598987,2937736.743030274,6579.522215298495,1470516.1111815504,15352.99422802734,15352.994223606365,6309.551232234845,8060.366849576793,6154.833073150709,185281.79363752925,1470516.1111815504,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,151708.02347202477,691.8751508824532,691.8751508384568,415.2792292387444,485.7233053230728,415.27923454937604,7466.802404218906,151708.02347202477,415.2792278861451,356749.76455376146,2429.868540957404,2429.868449788418,976.5519540881068,976.5519540881068,976.5519540881068,23155.41449850956,356749.76455376146,976.5519540881068,1613279.2988510635,19457.760583770887,19457.760581661256,7998.513656998287,10195.526151569818,7792.575634050823,189651.3247180809,1613279.2988510635,4416.1235922707365,3590567.1303703347,95416.47618403463,95416.46961059168,39221.45913130013,49984.376865149694,38208.410826238345,262319.2024028765,3590567.1303703347,9828.668988285406,1797297.469221895,18764.770723144527,18764.770717741114,7711.673728287033,9851.559482816081,7522.573756073089,226455.5255569802,1797297.469221895,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,179291.30046693835,817.6706328610811,817.6706328090852,580.0180951467647,580.0180951467647,580.0180951467647,8824.402841349616,179291.30046693835,580.0180951467647,421613.3581089908,2871.6628211314774,2871.662713386312,1363.944464800744,1363.944464800744,1363.944464800744,27365.489861874932,421613.3581089908,1363.944464800744,1906602.807733075,22995.535235365594,22995.535232872393,9452.788867361613,12049.258179127966,9209.407567514609,224133.383757732,1906602.807733075,6167.974273502104,4243397.517710395,112764.92639931367,112764.91863069926,46352.63351880925,59072.445386086,45155.394612827135,310013.60283976316,4243397.517710395,13727.6451158697,2124078.8272622395,22176.547218261716,22176.547211875863,9113.796224339221,11642.752116055368,8890.314438995469,267629.25747643114,2124078.8272622395,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,206874.57746185196,943.466114839709,943.4661147797137,772.2134402841542,772.2134402841542,772.2134402841542,10182.003278480326,206874.57746185196,772.2134402841542,486476.9516642202,3313.457101305551,3313.456976984206,1815.9023939654878,1815.9023939654878,1815.9023939654878,31575.565225240305,486476.9516642202,1815.9023939654878,2199926.3166150865,26533.3098869603,26533.30988408353,10907.064077724937,13902.990206686116,10626.239500978396,258615.44279738306,2199926.3166150865,8211.800068272032,4896227.9050504565,130113.3766145927,130113.36765080685,53483.80790631836,68160.51390702231,52102.378399415924,357708.0032766498,4896227.9050504565,18276.450598051375,2450860.185302584,25588.3237133789,25588.323706010608,10515.918720391408,13433.944749294657,10258.055121917849,308802.98939588206,2450860.185302584,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],205.95483875566345,0.9238133041671384,0.923813206278124,0.5406548954868289,0.47425236454083725,0.43201209664142387,2.22127974890051,205.95483875566345,0.16675796919282154,264.00678784247657,1.1138099172828964,1.1138099172297014,0.745140982357672,0.8381697142645116,0.7451409895120437,1.4955238590570126,264.00678784247657,0.24736096700338506,128.80728252278726,1.1593815857338363,1.1593815530617815,1.268865506973204,1.4753097190253708,1.2688654659528313,1.4178079037298532,128.80728252278726,0.12374838575339467,40.870827501539374,1.0624355826442475,1.0624355825577374,0.747873116215032,0.8973638743097136,0.7333691598902914,1.3214247727467587,40.870827501539374,0.040206558978108056,21.979122060181833,1.0409289494458476,1.0409288955899478,0.7327179441769114,0.8790403781894865,0.7184627592634981,3.0549941893365653,21.979122060181833,0.02178140887010416,38.463392011227434,0.897887004100572,0.8978870039064228,0.6319505870395928,0.7595073605284544,0.6202813827854077,1.3110898361179677,38.463392011227434,0.037870482843733844
W kernel support pred1 [uv-pixels],354.6208543927727,1.5548568897087032,1.5548567248691936,0.9097593449964094,0.79798806612066,0.726892045883428,3.7408646389289717,354.6208543927727,0.4719433070599293,363.17195644289546,1.5103742141865144,1.510374214114357,1.0103316465785206,1.1365020439027163,1.0103316562814126,2.0282010857674395,363.17195644289546,0.4546068283389465,176.3164677584785,1.5721913445289601,1.5721913002094523,1.7207095278928928,2.000776758901922,1.7207094722461718,1.9227658912223107,176.3164677584785,0.2273957447535556,55.669429698021546,1.4406874483242524,1.4406874482069072,1.014037020203794,1.2167873918222236,0.9943665316206654,1.7920103155755,55.669429698021546,0.07387268535099338,29.889670973091327,1.4115152566324942,1.411515183581237,0.9934833464473743,1.1919348811048582,0.9741504017301285,4.144558457611576,29.889670973091327,0.04001807118720107,52.3807037548075,1.2174969261958493,1.2174969259325201,0.8568254506297613,1.0298156714087698,0.8410004949667497,1.7779900285626573,52.3807037548075,0.06958023069500174
W kernel support pred2 [uv-pixels],615.4813509963244,2.617785074158823,2.617784796432987,1.5311909774106711,1.3429867644407947,1.2232833815625126,6.303545847515157,615.4813509963244,1.3364428326178834,456.1335432946283,1.8748275190031485,1.8748275189135564,1.2540080674835359,1.410643684983018,1.254008079529049,2.5178215364818524,456.1335432946283,0.7001834252893276,220.5687586879987,1.9515820005674849,1.9515819455382255,2.135993269049663,2.483766055122679,2.1359931999531074,2.3868936363647797,220.5687586879987,0.35018399199615297,69.3592617960211,1.7883034446990769,1.788303444553381,1.2586080519213827,1.5103181007603663,1.234188462807654,2.224528351638892,69.3592617960211,0.11374755527108033,37.190647921123855,1.752083362582189,1.752083271882416,1.2330920515422525,1.4794633915287896,1.2090916636439912,5.146577214811357,37.190647921123855,0.061616574227208426,65.25189016891574,1.5111990002515594,1.5111989999246311,1.063444998057163,1.2781963016550848,1.0438004225387316,2.2071190489526757,65.25189016891574,0.10713764403280973
W kernel support pred3 [uv-pixels],1078.8698333159757,4.409313062955869,4.409312594691678,2.577912498755105,2.2608502070013707,2.059214178396602,10.630175344235836,1078.8698333159757,3.788984637929831,630.5686589971883,2.542840798165294,2.5428407980437258,1.7005545414074494,1.9130465596526658,1.700554557747839,3.415427037591797,630.5686589971883,1.2873121222810928,302.9950981036437,2.646990801556242,2.6469907268846113,2.897235340788011,3.369206348882561,2.897235247021322,3.2377324665492178,302.9950981036437,0.6436425174912901,94.65258436525767,2.4254379284190644,2.4254379282213754,1.7067946753161753,2.0482724372184182,1.6736682958668039,3.017382826534741,94.65258436525767,0.20901578489978515,50.64243528800478,2.376292776707178,2.3762926536422437,1.6721809683131197,2.006411986835388,1.639623626492347,6.9847313055939555,50.64243528800478,0.11321422670188461,89.02518203047612,2.04946755771123,2.0494675572676853,1.4420566546034812,1.7333673653455999,1.415410184843658,2.9937570357282497,89.02518203047612,0.19686802934455488
W kernel support pred4 [uv-pixels],1913.6845101799634,9.184711095011886,9.184711095011886,5.842695255920037,5.842695255920037,5.842695255920037,17.946304619986496,1913.6845101799634,10.767336770701792,952.9151270818414,3.7339102675763494,3.7339102673977145,2.496481621834252,2.8086121833035924,2.496481645835421,5.0163520110326365,952.9151270818414,2.7741230716750493,453.6779515075712,3.8869542382995506,3.8869541285702285,4.254706730670926,4.948409546713679,4.2547065928664605,4.755155524842927,453.6779515075712,1.3862460638117227,140.32371531681747,3.5614004210366708,3.561400420746197,2.5056472999689543,3.007263475018442,2.4569907152693196,4.4312863623103045,140.32371531681747,0.4499376360249123,74.82635479855996,3.489190097948638,3.4891899171279963,2.4548061232275904,2.9457676726030675,2.406986210023455,10.266577881416861,74.82635479855996,0.24367288335199153,131.93061952868786,3.0090192054644547,3.00901920481285,2.116819543034016,2.5446783211156463,2.0776862523597055,4.396563042473636,131.93061952868786,0.4237801570386919
W kernel support pred5 [uv-pixels],,,,,,,,,,1254.9454091521347,4.809850620055713,4.809850619825474,3.2152110599967214,3.6173949327885015,3.2152110909211427,6.463016574008953,1254.9454091521347,4.602401107953138,593.3866089648587,5.007109512337228,5.007109370904067,5.481136996837547,6.375421206687983,5.481136819201813,6.1262742382250845,593.3866089648587,2.2985504263744887,182.13989236588944,4.587511097281456,4.587511096907088,3.227020637692727,3.8733775179335717,3.1643290997061855,5.708760287582004,182.13989236588944,0.7456659361908637,96.86804441420776,4.4944456052334285,4.4944453721918505,3.161514384411594,3.794132388189954,3.099901751233568,13.235551035039865,96.86804441420776,0.4037683263417485,171.19447382276564,3.875640018231556,3.8756400173918744,2.7260607553824694,3.277310757749136,2.6756452262554253,5.663998793596964,171.19447382276564,0.7023034471278886
W kernel support pred6 [uv-pixels],,,,,,,,,,1824.948358955593,6.760204777556984,6.7602047772330875,4.517482783646845,5.083004952715672,4.517482827127428,9.08642729828853,1824.948358955593,9.09397381662716,854.1743665760098,7.037713344626546,7.03771314564887,7.7046553856056645,8.9631409176011,7.7046551356597615,8.612494972362791,854.1743665760098,4.536666640298325,259.12989907184937,6.447432771360382,6.447432770833764,4.534087408510497,5.442990728988699,4.445942016559055,8.024948124698618,259.12989907184937,1.4702310034630404,137.24032703564168,6.316521179614771,6.316520851809179,4.441984525094319,5.3315457115360525,4.3553581444018805,18.626762924050006,137.24032703564168,0.7958660060011038,243.44370584021908,5.4461726012341725,5.446172600053285,3.829786216340028,4.604797638324085,3.758914227292457,7.961961731865202,243.44370584021908,1.3846834980730496
W kernel support pred7 [uv-pixels],,,,,,,,,,2367.3890989259794,8.54055544474678,8.540555444337272,5.705663625498334,6.420387435227194,5.70566368044714,11.482231855766706,2367.3890989259794,14.525154584862845,1099.7121417668861,8.891421948232958,8.891421696650237,9.734738130328147,11.326298061312016,9.734737814264934,10.882815123452648,1099.7121417668861,7.2380628455856675,330.6045868284062,8.145125223983621,8.14512522331785,5.726647840371029,6.875391321087119,5.615254311444187,10.139768060635395,330.6045868284062,2.343322214655387,174.5147839809147,7.979623638511117,7.979623224096488,5.610253090169638,6.734526918376739,5.500781346261003,23.55756719555644,174.5147839809147,1.2680992060236433,310.4766709450861,6.879413193570323,6.879413192077684,4.836648388798096,5.816009232167645,4.747097753038007,10.060116106190716,310.4766709450861,2.206893874136743
W kernel support pred8 [uv-pixels],,,,,,,,,,2762.3205170439783,9.799528313253607,9.7995283127835,6.545578069825498,7.3658630923403114,6.545578132887502,13.17698607709788,2762.3205170439783,19.137129746472176,1277.2144515965829,10.202324501943423,10.202324213120615,11.170509160813456,12.997930000657583,11.170508857283684,12.488699411074435,1277.2144515965829,9.52840746593798,381.773241151926,9.345589041514662,9.345589040750397,6.569660635281776,7.888101544719704,6.4418203297722565,11.635537864373116,381.773241151926,3.0824946282927543,201.09466396791203,9.155604521810995,9.15560404609516,6.436080736929505,7.726419362332935,6.310447582855114,27.04941618423706,201.09466396791203,1.667723114653727,358.4449013796064,7.892717828281264,7.892717826568021,5.548301753755607,6.672216997446426,5.445539729993619,11.544085388696683,358.4449013796064,2.902954168095747
W kernel support pred9 [uv-pixels],,,,,,,,,,3277.335566931181,11.401727004847588,11.401727004300291,7.61412887529869,8.568813698271148,7.614128948689636,15.334403856611834,3277.335566931181,25.936262324485085,1507.372790718288,11.870671611575643,11.870671275314729,15.12588195725446,15.12588195725446,15.12588195725446,14.53286894763409,1507.372790718288,12.899639953708286,447.58696714371956,10.873263236446848,10.87326323555713,7.642155969400604,9.1766643690209,7.4933773641637,13.539401587320189,447.58696714371956,4.168932735622993,235.16772401040245,10.652095688628162,10.652095134836326,7.486697765583115,8.988473365790007,7.340490088763488,31.498878449968764,235.16772401040245,2.2548313271641356,420.11982541037986,9.182037570484862,9.182037568490703,6.453577450547035,7.761511112269272,6.333999143822201,13.432914089207117,420.11982541037986,3.9259732449737914
W kernel support pred10 [uv-pixels],,,,,,,,,,3782.121607374892,12.934527911804008,12.934527911182792,9.795680669478822,9.795680669478822,9.795680669478822,17.399005040951753,3782.121607374892,33.42188312681315,1731.7338060654617,13.466816930368351,13.466816548678814,19.47445403980467,19.47445403980467,19.47445403980467,16.48897770733484,1731.7338060654617,16.604752940710846,511.23530888337007,12.334703444612813,12.334703443602976,8.667856094300404,10.409179247689023,8.49903840418163,15.361111174977152,511.23530888337007,5.361020390945257,268.00899633140835,12.083678195871803,12.083677567323443,8.491459180221504,10.195612082286868,8.325561048634023,35.76123364962378,268.00899633140835,2.8987087827318407,479.7439192470941,10.415277035943436,10.415277033680361,7.3192525889293485,8.803288913987942,7.183583234806187,15.240222577061367,479.7439192470941,5.048409306677936
W kernel support pred11 [uv-pixels],,,,,,,,,,4278.839953832411,14.411215280445449,14.41121527975296,12.15747220194383,12.15747220194383,12.15747220194383,19.388579059768446,4278.839953832411,41.54727978628811,1951.496060401616,15.004583630158017,15.004583204663067,24.18810613186736,24.18810613186736,24.18810613186736,18.373899481009712,1951.496060401616,20.619586676665016,573.1516540662824,13.742586003843419,13.742586002717768,9.655706395203524,11.596366569365312,9.467576425588188,17.116403726527246,573.1516540662824,6.6506664409638026,299.86162473412327,13.462773779905982,13.46277307928293,9.45913021473756,11.358338525679875,9.274256208101653,39.87249296860146,299.86162473412327,3.5949317551364106,537.7270321171635,11.60316281850407,11.603162815981774,8.15289357494622,9.806634059481148,8.001719466504584,16.981625991971015,537.7270321171635,6.262633157716523
AW kernel support pred0 [uv-pixels],206.19746750838462,10.042580894419332,10.042580885414559,10.014604720907055,10.011239449002934,10.009327372588256,10.243733876027603,206.19746750838462,10.001390314365764,264.19610903058816,10.061837433184742,10.061837433178853,10.02772332504188,10.035064945973705,10.027723325573506,10.111211184275046,264.19610903058816,10.003058904554988,129.19487617899225,10.066983940651674,10.06698393688894,10.080179545761393,10.10824113122806,10.080179540597861,10.10000887385149,129.19487617899225,10.000765653837538,42.07641311543306,10.056280095903684,10.056280095894545,10.027926714827807,10.040182365022865,10.026855455459513,10.086930327410258,42.07641311543306,10.000080828042584,24.147086916155573,10.05403068812675,10.05403068255086,10.0268078462549,10.038561250821132,10.025776216156459,10.456241652567149,24.147086916155573,10.000023721460483,39.74207499627258,10.04022913444373,10.040229134426367,10.019948180727267,10.028801096377219,10.019218981229534,10.085581617257967,39.74207499627258,10.000071708416435
